text,label
Confirmed by insiders: convocation is moved online. The real reason will shock you! Received from department WhatsApp group.,0
"Students of final year are reminded that sports meet is compulsory. Contact the office for any clarifications. — Prof. Sharma, HOD Computer Science",1
WARNING: If you attend seminar tomorrow you might staff absence. Share to save people! Received from department WhatsApp group.,0
MUST SHARE!!! result declaration has been unexpectedly cancelled. All students must know NOW!!! Received from department WhatsApp group.,0
"Update: fee payment originally scheduled for Monday 10AM stands confirmed. No changes have been made. — Dr. Mehta, Dean Academic Affairs",1
Urgent warning: sports day is dangerous. Forward this to protect everyone you know. Passed on from group admin.,0
Principal's Office announces the commencement of result declaration from 15th May 2026. All students are requested to prepare accordingly.,1
"Students of all are reminded that annual cultural fest is compulsory. Contact the office for any clarifications. — Dr. Mehta, Dean Academic Affairs",1
Students of second year are reminded that sports meet is compulsory. Contact the office for any clarifications. — The Examination Controller,1
"Prof. Sharma, HOD Computer Science: The timetable for workshop on machine learning is now available on the college website. Check before Wednesday 2PM.",1
"Update: convocation ceremony originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Prof. Sharma, HOD Computer Science",1
Urgent warning: lab practical is dangerous. Forward this to protect everyone you know. This is 100% real information.,0
Important: The venue for convocation ceremony has been changed to Computer Centre. All other details remain the same. — Principal's Office,1
Update: scholarship application originally scheduled for Monday 10AM stands confirmed. No changes have been made. — Principal's Office,1
"Last minute information: lab practical tomorrow is called off. Stay home, forward this message. Received from department WhatsApp group.",0
The Registrar: The timetable for end-semester examination is now available on the college website. Check before 1st June 2026.,1
Hidden truth revealed: project submission is not what they tell you. Spread awareness now! Please verify and share.,0
🚨🚨 ALERT: project submission is suspended until further notice. Tell everyone ASAP! 🚨🚨 Received from department WhatsApp group.,0
MUST SHARE!!! viva examination has been unexpectedly called off. All students must know NOW!!! Passed on from group admin.,0
"Important: The venue for end-semester examination has been changed to Lab Block 3. All other details remain the same. — Prof. Sharma, HOD Computer Science",1
🚨🚨 ALERT: college is suspended until further notice. Tell everyone ASAP! 🚨🚨 Received from department WhatsApp group.,0
Hidden truth revealed: class is not what they tell you. Spread awareness now! This is 100% real information.,0
You won't believe this! class has been cancelled. The truth is shocking! Received from department WhatsApp group.,0
EXCLUSIVE LEAKED INFO: workshop is completely merged with another event. Share before it gets deleted! Please verify and share.,0
Official communication: end-semester examination result will be declared on 15th May 2026. Check the official website for updates. — The Examination Controller,1
Notice from The Examination Controller: scholarship application registration is now open. Last date to apply is Monday 10AM.,1
Confirmed by insiders: viva examination is moved online. The real reason will shock you! This is 100% real information.,0
This is to inform all students that seminar on cybersecurity will take place on 1st June 2026 as announced. Attendance is mandatory. — Department of Information Technology,1
Update: library book submission originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Student Affairs Office,1
You won't believe this! annual function has been called off. The truth is shocking! Please verify and share.,0
"Dr. Mehta, Dean Academic Affairs: The timetable for project viva is now available on the college website. Check before 20th May 2026.",1
Update: industrial visit originally scheduled for 25th May 2026 stands confirmed. No changes have been made. — The Examination Controller,1
Don't attend annual function! It has been merged with another event due to administrative decision. Spread the word! This is 100% real information.,0
Don't attend university event! It has been delayed indefinitely due to unexpected maintenance. Spread the word! This is 100% real information.,0
Confirmed by insiders: convocation is postponed. The real reason will shock you! Received from department WhatsApp group.,0
*Forwarded as received* seminar will not happen tomorrow. Reliable source confirmed. Do not ignore this message.,0
Academic Notice: library book submission will be conducted online via the college portal on Monday 10AM. — Student Affairs Office,1
Important: The venue for annual cultural fest has been changed to Auditorium A. All other details remain the same. — Student Affairs Office,1
"Academic Notice: mid-semester examination will be conducted online via the college portal on Friday 11AM. — Prof. Sharma, HOD Computer Science",1
Students of all are reminded that project viva is compulsory. Contact the office for any clarifications. — Academic Section,1
EXCLUSIVE LEAKED INFO: college is completely called off. Share before it gets deleted! Please verify and share.,0
You won't believe this! workshop has been cancelled. The truth is shocking! Passed on from group admin.,0
"Notice from Dr. Mehta, Dean Academic Affairs: fee payment registration is now open. Last date to apply is 20th May 2026.",1
Confirmed by insiders: exam is cancelled. The real reason will shock you! Do not ignore this message.,0
WARNING: If you attend sports day tomorrow you might safety hazard. Share to save people! Please verify and share.,0
"IMPORTANT MESSAGE: Due to administrative decision, lab practical is now banned. Share immediately! Please verify and share.",0
The Academic Section hereby informs students that workshop on machine learning is scheduled on Monday 10AM in Main Hall. Be present on time.,1
Academic Notice: alumni meet will be conducted online via the college portal on Tuesday 9AM. — The Examination Controller,1
URGENT!!! class has been CANCELLED immediately. Forward this to all students NOW!!! Received from department WhatsApp group.,0
Alert from higher authorities: class postponed with immediate effect. Share urgently! Passed on from group admin.,0
Students are informed that annual cultural fest will commence from 20th May 2026 as per the academic calendar. — The Examination Controller,1
EXCLUSIVE LEAKED INFO: seminar is completely rescheduled. Share before it gets deleted! Please verify and share.,0
Message from reliable source: fest cancelled without prior notice. Tell everyone. Received from department WhatsApp group.,0
WARNING: If you attend annual function tomorrow you might COVID protocol. Share to save people! This is 100% real information.,0
Official communication: sports meet result will be declared on Tuesday 9AM. Check the official website for updates. — The Examination Controller,1
The Examination Controller: The timetable for convocation ceremony is now available on the college website. Check before 1st June 2026.,1
"100% confirmed: exam postponed. Don't ignore this, forward to everyone now! This is 100% real information.",0
"Dr. Mehta, Dean Academic Affairs: The timetable for project viva is now available on the college website. Check before Monday 10AM.",1
Principal's Office announces the commencement of fee payment from 15th May 2026. All students are requested to prepare accordingly.,1
Notice: The result declaration has been rescheduled to 25th May 2026 at 10:00 AM. Please check the official portal for details. — Department of Information Technology,1
"Academic Notice: mid-semester examination will be conducted online via the college portal on Monday 10AM. — Prof. Sharma, HOD Computer Science",1
Shocking revelation: project submission is a complete fraud. Share this viral truth immediately! Received from department WhatsApp group.,0
Don't attend convocation! It has been merged with another event due to technical issues. Spread the word! Passed on from group admin.,0
BREAKING: college postponed due to security concerns. Share with everyone immediately! This is 100% real information.,0
Message from reliable source: project submission cancelled without prior notice. Tell everyone. Please verify and share.,0
Message from reliable source: university event cancelled without prior notice. Tell everyone. This is 100% real information.,0
BREAKING: result declaration postponed due to technical issues. Share with everyone immediately! Passed on from group admin.,0
"Dear Students, The mid-semester examination scheduled for Friday 11AM will be held as per the original timetable in Main Hall. — The Registrar",1
VIRAL: viva examination rescheduled - government trying to hide this. Share before its deleted! Do not ignore this message.,0
"IMPORTANT MESSAGE: Due to water shortage, exam is now called off. Share immediately! This is 100% real information.",0
"Last minute information: annual function tomorrow is rescheduled. Stay home, forward this message. This is 100% real information.",0
"Circular No. 305: result declaration will be held as per schedule on Monday 10AM. Carry your ID cards. — Prof. Sharma, HOD Computer Science",1
Reminder: result declaration registration deadline is 15th May 2026. Visit the administrative office for further queries. — The Registrar,1
"Prof. Sharma, HOD Computer Science: The timetable for library book submission is now available on the college website. Check before 20th May 2026.",1
This is to inform all students that fee payment will take place on 15th May 2026 as announced. Attendance is mandatory. — Department of Information Technology,1
BREAKING: workshop postponed due to administrative decision. Share with everyone immediately! Passed on from group admin.,0
Circular No. 101: end-semester examination will be held as per schedule on 25th May 2026. Carry your ID cards. — The Examination Controller,1
"This is to inform all students that fee payment will take place on Monday 10AM as announced. Attendance is mandatory. — Prof. Sharma, HOD Computer Science",1
VIRAL: university event postponed - government trying to hide this. Share before its deleted! Passed on from group admin.,0
You won't believe this! sports day has been delayed indefinitely. The truth is shocking! Received from department WhatsApp group.,0
Notice: The scholarship application has been rescheduled to Monday 10AM at 11:00 AM. Please check the official portal for details. — The Registrar,1
"Notice from Dr. Mehta, Dean Academic Affairs: convocation ceremony registration is now open. Last date to apply is 25th May 2026.",1
Hidden truth revealed: exam is not what they tell you. Spread awareness now! Do not ignore this message.,0
Shocking revelation: seminar is a complete fraud. Share this viral truth immediately! Received from department WhatsApp group.,0
The Registrar: The timetable for industrial visit is now available on the college website. Check before 15th May 2026.,1
Alert from higher authorities: fest rescheduled with immediate effect. Share urgently! Do not ignore this message.,0
Academic Section: The timetable for end-semester examination is now available on the college website. Check before Friday 11AM.,1
"Dear Students, The alumni meet scheduled for Tuesday 9AM will be held as per the original timetable in Computer Centre. — Principal's Office",1
"Academic Notice: fee payment will be conducted online via the college portal on 25th May 2026. — Dr. Mehta, Dean Academic Affairs",1
Reminder: annual cultural fest registration deadline is 20th May 2026. Visit the administrative office for further queries. — Academic Section,1
VIRAL: annual function called off - government trying to hide this. Share before its deleted! Received from department WhatsApp group.,0
"Notice from Prof. Sharma, HOD Computer Science: workshop on machine learning registration is now open. Last date to apply is 15th May 2026.",1
"Notice: The project viva has been rescheduled to 1st June 2026 at 10:00 AM. Please check the official portal for details. — Dr. Mehta, Dean Academic Affairs",1
Confirmed by insiders: lab practical is postponed. The real reason will shock you! Do not ignore this message.,0
The The Registrar hereby informs students that mid-semester examination is scheduled on Monday 10AM in Seminar Hall. Be present on time.,1
"Dear Students, The annual cultural fest scheduled for Friday 11AM will be held as per the original timetable in Room 204. — Prof. Sharma, HOD Computer Science",1
Circular No. 305: fee payment will be held as per schedule on 1st June 2026. Carry your ID cards. — The Examination Controller,1
"Dear Students, The annual cultural fest scheduled for 15th May 2026 will be held as per the original timetable in Room 204. — The Registrar",1
Academic Notice: workshop on machine learning will be conducted online via the college portal on 15th May 2026. — The Registrar,1
VIRAL: lab practical called off - government trying to hide this. Share before its deleted! Please verify and share.,0
Important: The venue for mid-semester examination has been changed to Lab Block 3. All other details remain the same. — Principal's Office,1
Department of Information Technology announces the commencement of convocation ceremony from 25th May 2026. All students are requested to prepare accordingly.,1
You won't believe this! fest has been delayed indefinitely. The truth is shocking! Received from department WhatsApp group.,0
Hidden truth revealed: fest is not what they tell you. Spread awareness now! Please verify and share.,0
"The Prof. Sharma, HOD Computer Science hereby informs students that seminar on cybersecurity is scheduled on Friday 11AM in Examination Hall. Be present on time.",1
Academic Notice: practical examination will be conducted online via the college portal on 1st June 2026. — Principal's Office,1
"Students are informed that library book submission will commence from Monday 10AM as per the academic calendar. — Dr. Mehta, Dean Academic Affairs",1
Notice from Academic Section: project viva registration is now open. Last date to apply is Wednesday 2PM.,1
The Examination Controller announces the commencement of convocation ceremony from 20th May 2026. All students are requested to prepare accordingly.,1
Alert from higher authorities: college called off with immediate effect. Share urgently! Do not ignore this message.,0
You won't believe this! workshop has been suspended. The truth is shocking! Do not ignore this message.,0
Students of third year are reminded that practical examination is compulsory. Contact the office for any clarifications. — Department of Information Technology,1
"Notice from Dr. Mehta, Dean Academic Affairs: alumni meet registration is now open. Last date to apply is 20th May 2026.",1
Notice from The Examination Controller: library book submission registration is now open. Last date to apply is 20th May 2026.,1
EXCLUSIVE LEAKED INFO: class is completely cancelled. Share before it gets deleted! Do not ignore this message.,0
Important: The venue for result declaration has been changed to Seminar Hall. All other details remain the same. — Academic Section,1
Hidden truth revealed: result declaration is not what they tell you. Spread awareness now! Please verify and share.,0
Breaking news: Secret information about result declaration - they don't want you to know this! This is 100% real information.,0
Update: alumni meet originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Department of Information Technology,1
"Prof. Sharma, HOD Computer Science: The timetable for practical examination is now available on the college website. Check before 1st June 2026.",1
Alert from higher authorities: annual function called off with immediate effect. Share urgently! Received from department WhatsApp group.,0
"Dr. Mehta, Dean Academic Affairs announces the commencement of scholarship application from Friday 11AM. All students are requested to prepare accordingly.",1
Academic Notice: convocation ceremony will be conducted online via the college portal on 1st June 2026. — The Examination Controller,1
"Dear Students, The alumni meet scheduled for 15th May 2026 will be held as per the original timetable in Auditorium A. — Academic Section",1
URGENT!!! result declaration has been CANCELLED immediately. Forward this to all students NOW!!! Please verify and share.,0
"Update: fee payment originally scheduled for Tuesday 9AM stands confirmed. No changes have been made. — Prof. Sharma, HOD Computer Science",1
"Dear Students, The fee payment scheduled for Monday 10AM will be held as per the original timetable in Seminar Hall. — Academic Section",1
Don't attend annual function! It has been banned due to staff absence. Spread the word! Received from department WhatsApp group.,0
BREAKING: seminar postponed due to administrative decision. Share with everyone immediately! Please verify and share.,0
Shocking revelation: result declaration is a complete fraud. Share this viral truth immediately! Received from department WhatsApp group.,0
Academic Notice: mid-semester examination will be conducted online via the college portal on Monday 10AM. — Academic Section,1
Official communication: practical examination result will be declared on 15th May 2026. Check the official website for updates. — The Examination Controller,1
"Academic Notice: alumni meet will be conducted online via the college portal on Tuesday 9AM. — Prof. Sharma, HOD Computer Science",1
Official communication: annual cultural fest result will be declared on 15th May 2026. Check the official website for updates. — Student Affairs Office,1
"100% confirmed: project submission postponed. Don't ignore this, forward to everyone now! Received from department WhatsApp group.",0
"Last minute information: seminar tomorrow is delayed indefinitely. Stay home, forward this message. Do not ignore this message.",0
Alert from higher authorities: workshop moved online with immediate effect. Share urgently! Passed on from group admin.,0
Message from reliable source: class cancelled without prior notice. Tell everyone. Please verify and share.,0
MUST SHARE!!! seminar has been unexpectedly rescheduled. All students must know NOW!!! Received from department WhatsApp group.,0
WARNING: If you attend class tomorrow you might government order. Share to save people! Received from department WhatsApp group.,0
🚨🚨 ALERT: result declaration is suspended until further notice. Tell everyone ASAP! 🚨🚨 Passed on from group admin.,0
VIRAL: workshop moved online - government trying to hide this. Share before its deleted! Passed on from group admin.,0
BREAKING: workshop postponed due to technical issues. Share with everyone immediately! This is 100% real information.,0
Update: convocation ceremony originally scheduled for 20th May 2026 stands confirmed. No changes have been made. — Academic Section,1
This is to inform all students that end-semester examination will take place on 15th May 2026 as announced. Attendance is mandatory. — Department of Information Technology,1
Circular No. 202: fee payment will be held as per schedule on Wednesday 2PM. Carry your ID cards. — Academic Section,1
You won't believe this! viva examination has been delayed indefinitely. The truth is shocking! Please verify and share.,0
Don't attend class! It has been cancelled due to COVID protocol. Spread the word! This is 100% real information.,0
"100% confirmed: lab practical banned. Don't ignore this, forward to everyone now! Received from department WhatsApp group.",0
The Registrar: The timetable for workshop on machine learning is now available on the college website. Check before 1st June 2026.,1
"Last minute information: annual function tomorrow is rescheduled. Stay home, forward this message. Passed on from group admin.",0
BREAKING: sports day postponed due to administrative decision. Share with everyone immediately! Do not ignore this message.,0
The Examination Controller: The timetable for workshop on machine learning is now available on the college website. Check before 1st June 2026.,1
Academic Notice: alumni meet will be conducted online via the college portal on Wednesday 2PM. — Academic Section,1
Confirmed by insiders: seminar is called off. The real reason will shock you! Do not ignore this message.,0
"The Dr. Mehta, Dean Academic Affairs hereby informs students that practical examination is scheduled on Friday 11AM in Auditorium A. Be present on time.",1
Official communication: alumni meet result will be declared on Friday 11AM. Check the official website for updates. — Principal's Office,1
EXCLUSIVE LEAKED INFO: college is completely rescheduled. Share before it gets deleted! This is 100% real information.,0
"Dear Students, The sports meet scheduled for 1st June 2026 will be held as per the original timetable in Room 204. — Dr. Mehta, Dean Academic Affairs",1
VIRAL: result declaration postponed - government trying to hide this. Share before its deleted! Received from department WhatsApp group.,0
You won't believe this! workshop has been rescheduled. The truth is shocking! Please verify and share.,0
Shocking revelation: college is a complete fraud. Share this viral truth immediately! Received from department WhatsApp group.,0
"IMPORTANT MESSAGE: Due to government order, college is now suspended. Share immediately! This is 100% real information.",0
MUST SHARE!!! annual function has been unexpectedly called off. All students must know NOW!!! Do not ignore this message.,0
WARNING: If you attend convocation tomorrow you might safety hazard. Share to save people! Do not ignore this message.,0
Official communication: result declaration result will be declared on Wednesday 2PM. Check the official website for updates. — Academic Section,1
Urgent warning: annual function is dangerous. Forward this to protect everyone you know. Received from department WhatsApp group.,0
WARNING: If you attend workshop tomorrow you might water shortage. Share to save people! Please verify and share.,0
Official communication: library book submission result will be declared on 1st June 2026. Check the official website for updates. — Principal's Office,1
"Circular No. 305: industrial visit will be held as per schedule on 20th May 2026. Carry your ID cards. — Dr. Mehta, Dean Academic Affairs",1
MUST SHARE!!! university event has been unexpectedly postponed. All students must know NOW!!! Passed on from group admin.,0
BREAKING: exam postponed due to unexpected maintenance. Share with everyone immediately! Do not ignore this message.,0
You won't believe this! exam has been merged with another event. The truth is shocking! Passed on from group admin.,0
"Dear Students, The mid-semester examination scheduled for 20th May 2026 will be held as per the original timetable in Room 204. — Dr. Mehta, Dean Academic Affairs",1
VIRAL: annual function delayed indefinitely - government trying to hide this. Share before its deleted! Received from department WhatsApp group.,0
Notice from Academic Section: scholarship application registration is now open. Last date to apply is 20th May 2026.,1
MUST SHARE!!! university event has been unexpectedly called off. All students must know NOW!!! This is 100% real information.,0
Academic Notice: result declaration will be conducted online via the college portal on 15th May 2026. — The Examination Controller,1
Official communication: end-semester examination result will be declared on Friday 11AM. Check the official website for updates. — Principal's Office,1
"Academic Notice: sports meet will be conducted online via the college portal on Wednesday 2PM. — Prof. Sharma, HOD Computer Science",1
"100% confirmed: sports day merged with another event. Don't ignore this, forward to everyone now! Passed on from group admin.",0
Academic Notice: scholarship application will be conducted online via the college portal on Wednesday 2PM. — Student Affairs Office,1
Circular No. 202: sports meet will be held as per schedule on Monday 10AM. Carry your ID cards. — Department of Information Technology,1
BREAKING: university event postponed due to security concerns. Share with everyone immediately! Received from department WhatsApp group.,0
"The Dr. Mehta, Dean Academic Affairs hereby informs students that scholarship application is scheduled on 15th May 2026 in Examination Hall. Be present on time.",1
Circular No. 101: library book submission will be held as per schedule on Monday 10AM. Carry your ID cards. — The Examination Controller,1
Circular No. 523: mid-semester examination will be held as per schedule on 20th May 2026. Carry your ID cards. — Academic Section,1
MUST SHARE!!! lab practical has been unexpectedly called off. All students must know NOW!!! Passed on from group admin.,0
The Principal's Office hereby informs students that fee payment is scheduled on Wednesday 2PM in Computer Centre. Be present on time.,1
Alert from higher authorities: seminar banned with immediate effect. Share urgently! Please verify and share.,0
You won't believe this! workshop has been cancelled. The truth is shocking! Do not ignore this message.,0
"Important: The venue for annual cultural fest has been changed to Room 204. All other details remain the same. — Dr. Mehta, Dean Academic Affairs",1
Reminder: end-semester examination registration deadline is Friday 11AM. Visit the administrative office for further queries. — The Registrar,1
Update: fee payment originally scheduled for Monday 10AM stands confirmed. No changes have been made. — The Examination Controller,1
EXCLUSIVE LEAKED INFO: fest is completely merged with another event. Share before it gets deleted! Do not ignore this message.,0
*Forwarded as received* convocation will not happen tomorrow. Reliable source confirmed. Do not ignore this message.,0
EXCLUSIVE LEAKED INFO: university event is completely banned. Share before it gets deleted! Received from department WhatsApp group.,0
"Academic Notice: practical examination will be conducted online via the college portal on Tuesday 9AM. — Prof. Sharma, HOD Computer Science",1
"100% confirmed: college delayed indefinitely. Don't ignore this, forward to everyone now! This is 100% real information.",0
Confirmed by insiders: fest is rescheduled. The real reason will shock you! Received from department WhatsApp group.,0
You won't believe this! class has been merged with another event. The truth is shocking! Do not ignore this message.,0
Message from reliable source: college cancelled without prior notice. Tell everyone. This is 100% real information.,0
Department of Information Technology announces the commencement of alumni meet from Friday 11AM. All students are requested to prepare accordingly.,1
Notice: The library book submission has been rescheduled to 15th May 2026 at 11:00 AM. Please check the official portal for details. — Principal's Office,1
"100% confirmed: viva examination merged with another event. Don't ignore this, forward to everyone now! Do not ignore this message.",0
"Notice from Prof. Sharma, HOD Computer Science: seminar on cybersecurity registration is now open. Last date to apply is Monday 10AM.",1
"Dr. Mehta, Dean Academic Affairs announces the commencement of alumni meet from 15th May 2026. All students are requested to prepare accordingly.",1
Notice from The Examination Controller: end-semester examination registration is now open. Last date to apply is Friday 11AM.,1
Don't attend result declaration! It has been postponed due to security concerns. Spread the word! This is 100% real information.,0
Academic Notice: workshop on machine learning will be conducted online via the college portal on 15th May 2026. — Student Affairs Office,1
Update: industrial visit originally scheduled for 1st June 2026 stands confirmed. No changes have been made. — Academic Section,1
You won't believe this! university event has been merged with another event. The truth is shocking! Passed on from group admin.,0
Students are informed that convocation ceremony will commence from 15th May 2026 as per the academic calendar. — The Registrar,1
URGENT!!! sports day has been CANCELLED immediately. Forward this to all students NOW!!! Please verify and share.,0
The Examination Controller announces the commencement of fee payment from Tuesday 9AM. All students are requested to prepare accordingly.,1
"IMPORTANT MESSAGE: Due to unexpected maintenance, exam is now rescheduled. Share immediately! This is 100% real information.",0
Hidden truth revealed: project submission is not what they tell you. Spread awareness now! Passed on from group admin.,0
Urgent warning: fest is dangerous. Forward this to protect everyone you know. Received from department WhatsApp group.,0
You won't believe this! project submission has been banned. The truth is shocking! Passed on from group admin.,0
Update: practical examination originally scheduled for Monday 10AM stands confirmed. No changes have been made. — Student Affairs Office,1
"IMPORTANT MESSAGE: Due to technical issues, class is now moved online. Share immediately! Please verify and share.",0
Students of second year are reminded that mid-semester examination is compulsory. Contact the office for any clarifications. — The Examination Controller,1
VIRAL: result declaration rescheduled - government trying to hide this. Share before its deleted! Passed on from group admin.,0
Official communication: workshop on machine learning result will be declared on Friday 11AM. Check the official website for updates. — The Registrar,1
Breaking news: Secret information about result declaration - they don't want you to know this! Passed on from group admin.,0
You won't believe this! exam has been moved online. The truth is shocking! Received from department WhatsApp group.,0
Don't attend class! It has been called off due to unexpected maintenance. Spread the word! Please verify and share.,0
"IMPORTANT MESSAGE: Due to technical issues, seminar is now delayed indefinitely. Share immediately! This is 100% real information.",0
Academic Notice: project viva will be conducted online via the college portal on 20th May 2026. — Department of Information Technology,1
Hidden truth revealed: class is not what they tell you. Spread awareness now! Please verify and share.,0
EXCLUSIVE LEAKED INFO: lab practical is completely postponed. Share before it gets deleted! Received from department WhatsApp group.,0
Confirmed by insiders: college is suspended. The real reason will shock you! Please verify and share.,0
Update: result declaration originally scheduled for Tuesday 9AM stands confirmed. No changes have been made. — Student Affairs Office,1
Official communication: alumni meet result will be declared on 15th May 2026. Check the official website for updates. — The Registrar,1
"IMPORTANT MESSAGE: Due to water shortage, annual function is now moved online. Share immediately! Received from department WhatsApp group.",0
"Prof. Sharma, HOD Computer Science: The timetable for result declaration is now available on the college website. Check before Wednesday 2PM.",1
Academic Notice: industrial visit will be conducted online via the college portal on 15th May 2026. — Principal's Office,1
🚨🚨 ALERT: seminar is suspended until further notice. Tell everyone ASAP! 🚨🚨 Please verify and share.,0
"Dear Students, The end-semester examination scheduled for Tuesday 9AM will be held as per the original timetable in Main Hall. — Prof. Sharma, HOD Computer Science",1
Important: The venue for project viva has been changed to Main Hall. All other details remain the same. — Principal's Office,1
Reminder: library book submission registration deadline is Wednesday 2PM. Visit the administrative office for further queries. — Student Affairs Office,1
The The Examination Controller hereby informs students that project viva is scheduled on 15th May 2026 in Room 204. Be present on time.,1
The Registrar: The timetable for workshop on machine learning is now available on the college website. Check before 1st June 2026.,1
Shocking revelation: project submission is a complete fraud. Share this viral truth immediately! Do not ignore this message.,0
Academic Notice: mid-semester examination will be conducted online via the college portal on 20th May 2026. — Student Affairs Office,1
Official communication: workshop on machine learning result will be declared on Friday 11AM. Check the official website for updates. — Department of Information Technology,1
MUST SHARE!!! workshop has been unexpectedly rescheduled. All students must know NOW!!! Passed on from group admin.,0
Update: project viva originally scheduled for 20th May 2026 stands confirmed. No changes have been made. — Principal's Office,1
Department of Information Technology: The timetable for practical examination is now available on the college website. Check before 15th May 2026.,1
Urgent warning: seminar is dangerous. Forward this to protect everyone you know. This is 100% real information.,0
Message from reliable source: result declaration cancelled without prior notice. Tell everyone. Passed on from group admin.,0
Academic Notice: mid-semester examination will be conducted online via the college portal on Friday 11AM. — The Examination Controller,1
Notice from The Registrar: practical examination registration is now open. Last date to apply is Monday 10AM.,1
Reminder: convocation ceremony registration deadline is Monday 10AM. Visit the administrative office for further queries. — Academic Section,1
Urgent warning: project submission is dangerous. Forward this to protect everyone you know. Please verify and share.,0
"IMPORTANT MESSAGE: Due to security concerns, lab practical is now cancelled. Share immediately! Do not ignore this message.",0
"Update: project viva originally scheduled for Friday 11AM stands confirmed. No changes have been made. — Prof. Sharma, HOD Computer Science",1
🚨🚨 ALERT: class is suspended until further notice. Tell everyone ASAP! 🚨🚨 Received from department WhatsApp group.,0
EXCLUSIVE LEAKED INFO: lab practical is completely suspended. Share before it gets deleted! Passed on from group admin.,0
Confirmed by insiders: sports day is delayed indefinitely. The real reason will shock you! Received from department WhatsApp group.,0
WARNING: If you attend viva examination tomorrow you might technical issues. Share to save people! Please verify and share.,0
Notice: The workshop on machine learning has been rescheduled to Wednesday 2PM at 9:30 AM. Please check the official portal for details. — Academic Section,1
Reminder: sports meet registration deadline is 25th May 2026. Visit the administrative office for further queries. — The Examination Controller,1
🚨🚨 ALERT: exam is suspended until further notice. Tell everyone ASAP! 🚨🚨 Passed on from group admin.,0
"Prof. Sharma, HOD Computer Science: The timetable for scholarship application is now available on the college website. Check before Monday 10AM.",1
BREAKING: seminar postponed due to administrative decision. Share with everyone immediately! This is 100% real information.,0
Urgent warning: university event is dangerous. Forward this to protect everyone you know. Do not ignore this message.,0
WARNING: If you attend class tomorrow you might unexpected maintenance. Share to save people! This is 100% real information.,0
"Last minute information: viva examination tomorrow is suspended. Stay home, forward this message. Received from department WhatsApp group.",0
Academic Notice: alumni meet will be conducted online via the college portal on 1st June 2026. — Academic Section,1
Urgent warning: class is dangerous. Forward this to protect everyone you know. Please verify and share.,0
Shocking revelation: fest is a complete fraud. Share this viral truth immediately! This is 100% real information.,0
URGENT!!! college has been CANCELLED immediately. Forward this to all students NOW!!! Received from department WhatsApp group.,0
"Prof. Sharma, HOD Computer Science announces the commencement of library book submission from Wednesday 2PM. All students are requested to prepare accordingly.",1
"Academic Notice: annual cultural fest will be conducted online via the college portal on 25th May 2026. — Dr. Mehta, Dean Academic Affairs",1
Reminder: sports meet registration deadline is 25th May 2026. Visit the administrative office for further queries. — Academic Section,1
"Important: The venue for convocation ceremony has been changed to Computer Centre. All other details remain the same. — Dr. Mehta, Dean Academic Affairs",1
🚨🚨 ALERT: university event is suspended until further notice. Tell everyone ASAP! 🚨🚨 Received from department WhatsApp group.,0
Message from reliable source: seminar cancelled without prior notice. Tell everyone. Please verify and share.,0
You won't believe this! sports day has been postponed. The truth is shocking! Please verify and share.,0
Alert from higher authorities: result declaration cancelled with immediate effect. Share urgently! Do not ignore this message.,0
The The Registrar hereby informs students that convocation ceremony is scheduled on Monday 10AM in Lab Block 3. Be present on time.,1
VIRAL: result declaration merged with another event - government trying to hide this. Share before its deleted! This is 100% real information.,0
This is to inform all students that result declaration will take place on 15th May 2026 as announced. Attendance is mandatory. — Student Affairs Office,1
The The Registrar hereby informs students that workshop on machine learning is scheduled on 20th May 2026 in Main Hall. Be present on time.,1
Hidden truth revealed: university event is not what they tell you. Spread awareness now! Do not ignore this message.,0
*Forwarded as received* workshop will not happen tomorrow. Reliable source confirmed. Received from department WhatsApp group.,0
Breaking news: Secret information about sports day - they don't want you to know this! Please verify and share.,0
Students of third year are reminded that result declaration is compulsory. Contact the office for any clarifications. — Principal's Office,1
"IMPORTANT MESSAGE: Due to water shortage, convocation is now banned. Share immediately! Received from department WhatsApp group.",0
Circular No. 202: workshop on machine learning will be held as per schedule on Friday 11AM. Carry your ID cards. — Academic Section,1
Reminder: result declaration registration deadline is 20th May 2026. Visit the administrative office for further queries. — Department of Information Technology,1
Hidden truth revealed: annual function is not what they tell you. Spread awareness now! Do not ignore this message.,0
"Circular No. 202: annual cultural fest will be held as per schedule on Tuesday 9AM. Carry your ID cards. — Prof. Sharma, HOD Computer Science",1
BREAKING: project submission postponed due to technical issues. Share with everyone immediately! Please verify and share.,0
Breaking news: Secret information about convocation - they don't want you to know this! Passed on from group admin.,0
Confirmed by insiders: project submission is delayed indefinitely. The real reason will shock you! Please verify and share.,0
"Dear Students, The sports meet scheduled for Wednesday 2PM will be held as per the original timetable in Computer Centre. — Principal's Office",1
"Last minute information: exam tomorrow is suspended. Stay home, forward this message. Do not ignore this message.",0
VIRAL: university event suspended - government trying to hide this. Share before its deleted! Please verify and share.,0
"Dear Students, The mid-semester examination scheduled for 1st June 2026 will be held as per the original timetable in Lab Block 3. — Dr. Mehta, Dean Academic Affairs",1
